,unique_id,time_bin,crime_count,hotspot,predicted
25143,45256,2017-04-26,0.0,0,0
25144,45256,2017-05-10,0.0,0,0
25145,45256,2017-05-24,0.0,0,0
25172,45432,2017-03-01,0.0,0,0
25173,45432,2017-03-15,0.0,0,0
25174,45432,2017-03-29,0.0,0,0
25175,45432,2017-04-12,0.0,0,0
25176,45432,2017-04-26,0.0,0,0
25177,45432,2017-05-10,0.0,0,0
25178,45432,2017-05-24,0.0,0,0
25205,45514,2017-03-01,2.0,0,0
25206,45514,2017-03-15,0.0,0,1
25207,45514,2017-03-29,0.0,0,0
25208,45514,2017-04-12,0.0,0,0
25209,45514,2017-04-26,0.0,0,0
25210,45514,2017-05-10,1.0,0,0
25211,45514,2017-05-24,1.0,0,0
25238,45614,2017-03-01,0.0,0,0
25239,45614,2017-03-15,0.0,0,0
25240,45614,2017-03-29,0.0,0,0
25241,45614,2017-04-12,0.0,0,0
25242,45614,2017-04-26,0.0,0,0
25243,45614,2017-05-10,0.0,0,0
25244,45614,2017-05-24,0.0,0,0
25271,45654,2017-03-01,0.0,0,0
25272,45654,2017-03-15,0.0,0,0
25273,45654,2017-03-29,0.0,0,0
25274,45654,2017-04-12,0.0,0,0
25275,45654,2017-04-26,0.0,0,0
25276,45654,2017-05-10,0.0,0,0
25277,45654,2017-05-24,0.0,0,0
25304,45685,2017-03-01,0.0,0,0
25305,45685,2017-03-15,0.0,0,0
25306,45685,2017-03-29,0.0,0,0
25307,45685,2017-04-12,0.0,0,0
25308,45685,2017-04-26,0.0,0,0
25309,45685,2017-05-10,0.0,0,0
25310,45685,2017-05-24,0.0,0,0
25337,45704,2017-03-01,0.0,0,0
25338,45704,2017-03-15,0.0,0,0
25339,45704,2017-03-29,0.0,0,0
25340,45704,2017-04-12,1.0,0,0
25341,45704,2017-04-26,0.0,0,0
25342,45704,2017-05-10,1.0,0,0
25343,45704,2017-05-24,0.0,0,0
25370,45749,2017-03-01,0.0,0,0
25371,45749,2017-03-15,1.0,0,0
25372,45749,2017-03-29,1.0,0,0
25373,45749,2017-04-12,0.0,0,0
25374,45749,2017-04-26,0.0,0,0
25375,45749,2017-05-10,1.0,0,0
25376,45749,2017-05-24,0.0,0,0
25403,45803,2017-03-01,0.0,0,0
25404,45803,2017-03-15,0.0,0,0
25405,45803,2017-03-29,0.0,0,0
25406,45803,2017-04-12,0.0,0,0
25407,45803,2017-04-26,1.0,0,0
25408,45803,2017-05-10,0.0,0,0
25409,45803,2017-05-24,0.0,0,0
25436,45850,2017-03-01,0.0,0,0
25437,45850,2017-03-15,0.0,0,0
25438,45850,2017-03-29,0.0,0,0
25439,45850,2017-04-12,0.0,0,0
25440,45850,2017-04-26,0.0,0,0
25441,45850,2017-05-10,0.0,0,0
25442,45850,2017-05-24,0.0,0,0
25469,45859,2017-03-01,0.0,0,0
25470,45859,2017-03-15,0.0,0,0
25471,45859,2017-03-29,0.0,0,0
25472,45859,2017-04-12,0.0,0,0
25473,45859,2017-04-26,0.0,0,0
25474,45859,2017-05-10,0.0,0,0
25475,45859,2017-05-24,0.0,0,0
25502,45872,2017-03-01,0.0,0,0
25503,45872,2017-03-15,1.0,0,0
25504,45872,2017-03-29,0.0,0,0
25505,45872,2017-04-12,1.0,0,0
25506,45872,2017-04-26,0.0,0,0
25507,45872,2017-05-10,0.0,0,0
25508,45872,2017-05-24,0.0,0,0
25535,45881,2017-03-01,0.0,0,0
25536,45881,2017-03-15,1.0,0,0
25537,45881,2017-03-29,0.0,0,0
25538,45881,2017-04-12,0.0,0,0
25539,45881,2017-04-26,0.0,0,0
25540,45881,2017-05-10,0.0,0,0
25541,45881,2017-05-24,0.0,0,0
25568,45886,2017-03-01,0.0,0,0
25569,45886,2017-03-15,0.0,0,0
25570,45886,2017-03-29,0.0,0,0
25571,45886,2017-04-12,0.0,0,0
25572,45886,2017-04-26,0.0,0,0
25573,45886,2017-05-10,0.0,0,0
25574,45886,2017-05-24,0.0,0,0
25601,45972,2017-03-01,0.0,0,0
25602,45972,2017-03-15,0.0,0,0
25603,45972,2017-03-29,0.0,0,0
25604,45972,2017-04-12,0.0,0,0
25605,45972,2017-04-26,0.0,0,0
25606,45972,2017-05-10,0.0,0,0
25607,45972,2017-05-24,0.0,0,0
25634,45982,2017-03-01,0.0,0,0
25635,45982,2017-03-15,0.0,0,0
25636,45982,2017-03-29,0.0,0,0
25637,45982,2017-04-12,0.0,0,0
25638,45982,2017-04-26,0.0,0,0
25639,45982,2017-05-10,0.0,0,0
25640,45982,2017-05-24,0.0,0,0
25667,46029,2017-03-01,0.0,0,0
25668,46029,2017-03-15,0.0,0,0
25669,46029,2017-03-29,0.0,0,0
25670,46029,2017-04-12,0.0,0,0
25671,46029,2017-04-26,0.0,0,0
25672,46029,2017-05-10,0.0,0,0
25673,46029,2017-05-24,0.0,0,0
25700,46077,2017-03-01,0.0,0,0
25701,46077,2017-03-15,0.0,0,0
25702,46077,2017-03-29,0.0,0,0
25703,46077,2017-04-12,0.0,0,0
25704,46077,2017-04-26,0.0,0,0
25705,46077,2017-05-10,0.0,0,0
25706,46077,2017-05-24,0.0,0,0
25733,46160,2017-03-01,0.0,0,0
25734,46160,2017-03-15,0.0,0,0
25735,46160,2017-03-29,0.0,0,0
25736,46160,2017-04-12,1.0,0,0
25737,46160,2017-04-26,1.0,0,0
25738,46160,2017-05-10,0.0,0,0
25739,46160,2017-05-24,0.0,0,0
25766,46162,2017-03-01,0.0,0,0
25767,46162,2017-03-15,0.0,0,0
25768,46162,2017-03-29,0.0,0,0
25769,46162,2017-04-12,0.0,0,0
25770,46162,2017-04-26,0.0,0,0
25771,46162,2017-05-10,0.0,0,0
25772,46162,2017-05-24,0.0,0,0
25799,46208,2017-03-01,0.0,0,0
25800,46208,2017-03-15,0.0,0,0
25801,46208,2017-03-29,0.0,0,0
25802,46208,2017-04-12,0.0,0,0
25803,46208,2017-04-26,0.0,0,0
25804,46208,2017-05-10,0.0,0,0
25805,46208,2017-05-24,0.0,0,0
25832,46242,2017-03-01,0.0,0,0
25833,46242,2017-03-15,0.0,0,0
25834,46242,2017-03-29,0.0,0,0
25835,46242,2017-04-12,0.0,0,0
25836,46242,2017-04-26,0.0,0,0
25837,46242,2017-05-10,0.0,0,0
25838,46242,2017-05-24,0.0,0,0
25865,46244,2017-03-01,0.0,0,1
25866,46244,2017-03-15,1.0,0,1
25867,46244,2017-03-29,0.0,0,1
25868,46244,2017-04-12,0.0,0,1
25869,46244,2017-04-26,1.0,0,1
25870,46244,2017-05-10,0.0,0,1
25871,46244,2017-05-24,0.0,0,1
25898,46245,2017-03-01,0.0,0,0
25899,46245,2017-03-15,0.0,0,0
25900,46245,2017-03-29,0.0,0,0
25901,46245,2017-04-12,0.0,0,0
25902,46245,2017-04-26,0.0,0,0
25903,46245,2017-05-10,0.0,0,0
25904,46245,2017-05-24,0.0,0,0
25931,46301,2017-03-01,1.0,0,0
25932,46301,2017-03-15,0.0,0,0
25933,46301,2017-03-29,0.0,0,0
25934,46301,2017-04-12,0.0,0,0
25935,46301,2017-04-26,0.0,0,0
25936,46301,2017-05-10,0.0,0,0
25937,46301,2017-05-24,0.0,0,0
25964,46319,2017-03-01,0.0,0,0
25965,46319,2017-03-15,0.0,0,0
25966,46319,2017-03-29,2.0,0,0
25967,46319,2017-04-12,0.0,0,0
25968,46319,2017-04-26,0.0,0,0
25969,46319,2017-05-10,2.0,0,0
25970,46319,2017-05-24,0.0,0,0
25997,46333,2017-03-01,0.0,0,0
25998,46333,2017-03-15,0.0,0,0
25999,46333,2017-03-29,0.0,0,0
26000,46333,2017-04-12,0.0,0,0
26001,46333,2017-04-26,0.0,0,0
26002,46333,2017-05-10,0.0,0,0
26003,46333,2017-05-24,0.0,0,0
26030,46379,2017-03-01,1.0,0,0
26031,46379,2017-03-15,0.0,0,0
26032,46379,2017-03-29,0.0,0,0
26033,46379,2017-04-12,0.0,0,0
26034,46379,2017-04-26,0.0,0,0
26035,46379,2017-05-10,0.0,0,0
26036,46379,2017-05-24,0.0,0,0
26063,46398,2017-03-01,0.0,0,0
26064,46398,2017-03-15,0.0,0,0
26065,46398,2017-03-29,0.0,0,0
26066,46398,2017-04-12,0.0,0,0
26067,46398,2017-04-26,1.0,0,0
26068,46398,2017-05-10,0.0,0,0
26069,46398,2017-05-24,0.0,0,0
26096,46410,2017-03-01,0.0,0,0
26097,46410,2017-03-15,0.0,0,0
26098,46410,2017-03-29,0.0,0,0
26099,46410,2017-04-12,0.0,0,0
26100,46410,2017-04-26,0.0,0,0
26101,46410,2017-05-10,0.0,0,0
26102,46410,2017-05-24,0.0,0,0
26129,46519,2017-03-01,1.0,0,0
26130,46519,2017-03-15,0.0,0,0
26131,46519,2017-03-29,1.0,0,0
26132,46519,2017-04-12,1.0,0,0
26133,46519,2017-04-26,0.0,0,0
26134,46519,2017-05-10,1.0,0,0
26135,46519,2017-05-24,0.0,0,0
26162,46520,2017-03-01,0.0,0,0
26163,46520,2017-03-15,1.0,0,0
26164,46520,2017-03-29,1.0,0,0
26165,46520,2017-04-12,0.0,0,0
26166,46520,2017-04-26,1.0,0,0
26167,46520,2017-05-10,0.0,0,0
26168,46520,2017-05-24,0.0,0,0
26195,46556,2017-03-01,0.0,0,0
26196,46556,2017-03-15,0.0,0,0
26197,46556,2017-03-29,0.0,0,0
26198,46556,2017-04-12,1.0,0,0
26199,46556,2017-04-26,0.0,0,0
26200,46556,2017-05-10,0.0,0,0
26201,46556,2017-05-24,0.0,0,0
26228,46559,2017-03-01,0.0,0,1
26229,46559,2017-03-15,0.0,0,1
26230,46559,2017-03-29,1.0,0,0
26231,46559,2017-04-12,1.0,0,1
26232,46559,2017-04-26,0.0,0,1
26233,46559,2017-05-10,1.0,0,0
26234,46559,2017-05-24,0.0,0,1
26261,46562,2017-03-01,0.0,0,0
26262,46562,2017-03-15,0.0,0,0
26263,46562,2017-03-29,0.0,0,0
26264,46562,2017-04-12,1.0,0,0
26265,46562,2017-04-26,0.0,0,0
26266,46562,2017-05-10,0.0,0,0
26267,46562,2017-05-24,0.0,0,0
26294,46567,2017-03-01,0.0,0,0
26295,46567,2017-03-15,1.0,0,0
26296,46567,2017-03-29,1.0,0,0
26297,46567,2017-04-12,0.0,0,0
26298,46567,2017-04-26,1.0,0,0
26299,46567,2017-05-10,0.0,0,0
26300,46567,2017-05-24,0.0,0,0
26327,46569,2017-03-01,0.0,0,0
26328,46569,2017-03-15,0.0,0,0
26329,46569,2017-03-29,0.0,0,0
26330,46569,2017-04-12,0.0,0,0
26331,46569,2017-04-26,0.0,0,0
26332,46569,2017-05-10,1.0,0,0
26333,46569,2017-05-24,0.0,0,0
26360,46677,2017-03-01,0.0,0,0
26361,46677,2017-03-15,0.0,0,0
26362,46677,2017-03-29,3.0,1,0
26363,46677,2017-04-12,0.0,0,1
26364,46677,2017-04-26,0.0,0,0
26365,46677,2017-05-10,0.0,0,0
26366,46677,2017-05-24,0.0,0,0
26393,46698,2017-03-01,0.0,0,0
26394,46698,2017-03-15,0.0,0,0
26395,46698,2017-03-29,0.0,0,0
26396,46698,2017-04-12,0.0,0,0
26397,46698,2017-04-26,0.0,0,0
26398,46698,2017-05-10,0.0,0,0
26399,46698,2017-05-24,0.0,0,0
26426,46736,2017-03-01,0.0,0,0
26427,46736,2017-03-15,0.0,0,0
26428,46736,2017-03-29,0.0,0,0
26429,46736,2017-04-12,0.0,0,0
26430,46736,2017-04-26,0.0,0,0
26431,46736,2017-05-10,0.0,0,0
26432,46736,2017-05-24,0.0,0,0
26459,46748,2017-03-01,0.0,0,0
26460,46748,2017-03-15,0.0,0,0
26461,46748,2017-03-29,0.0,0,0
26462,46748,2017-04-12,0.0,0,0
26463,46748,2017-04-26,0.0,0,0
26464,46748,2017-05-10,0.0,0,0
26465,46748,2017-05-24,0.0,0,0
26492,46750,2017-03-01,0.0,0,0
26493,46750,2017-03-15,0.0,0,0
26494,46750,2017-03-29,0.0,0,0
26495,46750,2017-04-12,0.0,0,0
26496,46750,2017-04-26,0.0,0,0
26497,46750,2017-05-10,0.0,0,0
26498,46750,2017-05-24,0.0,0,0
26525,46758,2017-03-01,0.0,0,0
26526,46758,2017-03-15,0.0,0,0
26527,46758,2017-03-29,0.0,0,0
26528,46758,2017-04-12,0.0,0,0
26529,46758,2017-04-26,0.0,0,0
26530,46758,2017-05-10,0.0,0,0
26531,46758,2017-05-24,1.0,0,0
26558,46765,2017-03-01,0.0,0,0
26559,46765,2017-03-15,0.0,0,0
26560,46765,2017-03-29,1.0,0,0
26561,46765,2017-04-12,1.0,0,0
26562,46765,2017-04-26,1.0,0,0
26563,46765,2017-05-10,3.0,1,1
26564,46765,2017-05-24,0.0,0,1
26591,46766,2017-03-01,0.0,0,0
26592,46766,2017-03-15,0.0,0,0
26593,46766,2017-03-29,0.0,0,0
26594,46766,2017-04-12,0.0,0,0
26595,46766,2017-04-26,0.0,0,0
26596,46766,2017-05-10,0.0,0,0
26597,46766,2017-05-24,0.0,0,0
26624,46771,2017-03-01,0.0,0,0
26625,46771,2017-03-15,0.0,0,0
26626,46771,2017-03-29,0.0,0,0
26627,46771,2017-04-12,0.0,0,0
26628,46771,2017-04-26,0.0,0,0
26629,46771,2017-05-10,0.0,0,0
26630,46771,2017-05-24,0.0,0,0
26657,46784,2017-03-01,0.0,0,0
26658,46784,2017-03-15,0.0,0,0
26659,46784,2017-03-29,0.0,0,0
26660,46784,2017-04-12,0.0,0,0
26661,46784,2017-04-26,0.0,0,0
26662,46784,2017-05-10,0.0,0,0
26663,46784,2017-05-24,0.0,0,0
26690,46878,2017-03-01,0.0,0,0
26691,46878,2017-03-15,0.0,0,0
26692,46878,2017-03-29,0.0,0,0
26693,46878,2017-04-12,0.0,0,0
26694,46878,2017-04-26,0.0,0,0
26695,46878,2017-05-10,0.0,0,0
26696,46878,2017-05-24,1.0,0,0
26723,46919,2017-03-01,0.0,0,0
26724,46919,2017-03-15,0.0,0,0
26725,46919,2017-03-29,0.0,0,0
26726,46919,2017-04-12,1.0,0,0
26727,46919,2017-04-26,0.0,0,0
26728,46919,2017-05-10,0.0,0,0
26729,46919,2017-05-24,0.0,0,0
26756,46924,2017-03-01,0.0,0,0
26757,46924,2017-03-15,0.0,0,0
26758,46924,2017-03-29,0.0,0,0
26759,46924,2017-04-12,0.0,0,0
26760,46924,2017-04-26,0.0,0,0
26761,46924,2017-05-10,0.0,0,0
26762,46924,2017-05-24,0.0,0,0
26789,46942,2017-03-01,2.0,0,1
26790,46942,2017-03-15,0.0,0,1
26791,46942,2017-03-29,1.0,0,1
26792,46942,2017-04-12,1.0,0,1
26793,46942,2017-04-26,0.0,0,1
26794,46942,2017-05-10,0.0,0,1
26795,46942,2017-05-24,1.0,0,0
26822,46947,2017-03-01,0.0,0,0
26823,46947,2017-03-15,0.0,0,0
26824,46947,2017-03-29,1.0,0,0
26825,46947,2017-04-12,1.0,0,0
26826,46947,2017-04-26,0.0,0,0
26827,46947,2017-05-10,0.0,0,0
26828,46947,2017-05-24,0.0,0,0
26855,46965,2017-03-01,0.0,0,0
26856,46965,2017-03-15,0.0,0,0
26857,46965,2017-03-29,1.0,0,0
26858,46965,2017-04-12,0.0,0,0
26859,46965,2017-04-26,0.0,0,0
26860,46965,2017-05-10,0.0,0,0
26861,46965,2017-05-24,0.0,0,0
26888,47054,2017-03-01,0.0,0,0
26889,47054,2017-03-15,0.0,0,0
26890,47054,2017-03-29,0.0,0,0
26891,47054,2017-04-12,0.0,0,0
26892,47054,2017-04-26,2.0,0,0
26893,47054,2017-05-10,0.0,0,0
26894,47054,2017-05-24,0.0,0,0
26921,47059,2017-03-01,0.0,0,0
26922,47059,2017-03-15,0.0,0,0
26923,47059,2017-03-29,0.0,0,0
26924,47059,2017-04-12,0.0,0,0
26925,47059,2017-04-26,0.0,0,0
26926,47059,2017-05-10,0.0,0,0
26927,47059,2017-05-24,0.0,0,0
26954,47098,2017-03-01,0.0,0,0
26955,47098,2017-03-15,0.0,0,0
26956,47098,2017-03-29,0.0,0,0
26957,47098,2017-04-12,0.0,0,0
26958,47098,2017-04-26,0.0,0,0
26959,47098,2017-05-10,0.0,0,0
26960,47098,2017-05-24,0.0,0,0
26987,47155,2017-03-01,1.0,0,0
26988,47155,2017-03-15,0.0,0,0
26989,47155,2017-03-29,0.0,0,0
26990,47155,2017-04-12,0.0,0,0
26991,47155,2017-04-26,0.0,0,0
26992,47155,2017-05-10,0.0,0,0
26993,47155,2017-05-24,0.0,0,0
27020,47172,2017-03-01,0.0,0,0
27021,47172,2017-03-15,0.0,0,0
27022,47172,2017-03-29,0.0,0,0
27023,47172,2017-04-12,0.0,0,0
27024,47172,2017-04-26,0.0,0,0
27025,47172,2017-05-10,0.0,0,0
27026,47172,2017-05-24,0.0,0,0
27053,47197,2017-03-01,0.0,0,0
27054,47197,2017-03-15,0.0,0,0
27055,47197,2017-03-29,0.0,0,0
27056,47197,2017-04-12,0.0,0,0
27057,47197,2017-04-26,0.0,0,0
27058,47197,2017-05-10,1.0,0,0
27059,47197,2017-05-24,0.0,0,0
27086,47208,2017-03-01,0.0,0,0
27087,47208,2017-03-15,0.0,0,0
27088,47208,2017-03-29,0.0,0,0
27089,47208,2017-04-12,0.0,0,0
27090,47208,2017-04-26,0.0,0,0
27091,47208,2017-05-10,0.0,0,0
27092,47208,2017-05-24,0.0,0,0
27119,47216,2017-03-01,1.0,0,0
27120,47216,2017-03-15,0.0,0,0
27121,47216,2017-03-29,0.0,0,0
27122,47216,2017-04-12,0.0,0,0
27123,47216,2017-04-26,1.0,0,0
27124,47216,2017-05-10,0.0,0,0
27125,47216,2017-05-24,0.0,0,0
27152,47229,2017-03-01,0.0,0,0
27153,47229,2017-03-15,0.0,0,0
27154,47229,2017-03-29,0.0,0,0
27155,47229,2017-04-12,0.0,0,0
27156,47229,2017-04-26,0.0,0,0
27157,47229,2017-05-10,0.0,0,0
27158,47229,2017-05-24,0.0,0,0
27185,47239,2017-03-01,0.0,0,1
27186,47239,2017-03-15,0.0,0,1
27187,47239,2017-03-29,1.0,0,1
27188,47239,2017-04-12,2.0,0,1
27189,47239,2017-04-26,0.0,0,1
27190,47239,2017-05-10,1.0,0,1
27191,47239,2017-05-24,2.0,0,1
27218,47279,2017-03-01,0.0,0,0
27219,47279,2017-03-15,0.0,0,0
27220,47279,2017-03-29,0.0,0,0
27221,47279,2017-04-12,1.0,0,0
27222,47279,2017-04-26,0.0,0,0
27223,47279,2017-05-10,1.0,0,0
27224,47279,2017-05-24,0.0,0,0
27251,47295,2017-03-01,1.0,0,0
27252,47295,2017-03-15,0.0,0,0
27253,47295,2017-03-29,1.0,0,0
27254,47295,2017-04-12,0.0,0,0
27255,47295,2017-04-26,0.0,0,0
27256,47295,2017-05-10,1.0,0,0
27257,47295,2017-05-24,0.0,0,0
27284,47354,2017-03-01,0.0,0,0
27285,47354,2017-03-15,0.0,0,0
27286,47354,2017-03-29,0.0,0,0
27287,47354,2017-04-12,0.0,0,0
27288,47354,2017-04-26,1.0,0,0
27289,47354,2017-05-10,0.0,0,0
27290,47354,2017-05-24,0.0,0,0
27317,47419,2017-03-01,0.0,0,1
27318,47419,2017-03-15,0.0,0,1
27319,47419,2017-03-29,0.0,0,1
27320,47419,2017-04-12,2.0,0,1
27321,47419,2017-04-26,1.0,0,1
27322,47419,2017-05-10,2.0,0,1
27323,47419,2017-05-24,0.0,0,1
27350,47464,2017-03-01,0.0,0,0
27351,47464,2017-03-15,0.0,0,0
27352,47464,2017-03-29,1.0,0,0
27353,47464,2017-04-12,1.0,0,0
27354,47464,2017-04-26,0.0,0,0
27355,47464,2017-05-10,0.0,0,0
27356,47464,2017-05-24,0.0,0,0
27383,47493,2017-03-01,1.0,0,0
27384,47493,2017-03-15,0.0,0,0
27385,47493,2017-03-29,0.0,0,0
27386,47493,2017-04-12,0.0,0,0
27387,47493,2017-04-26,1.0,0,0
27388,47493,2017-05-10,0.0,0,0
27389,47493,2017-05-24,0.0,0,0
27416,47495,2017-03-01,0.0,0,0
27417,47495,2017-03-15,0.0,0,0
27418,47495,2017-03-29,0.0,0,0
27419,47495,2017-04-12,0.0,0,0
27420,47495,2017-04-26,0.0,0,0
27421,47495,2017-05-10,0.0,0,0
27422,47495,2017-05-24,0.0,0,0
27449,47497,2017-03-01,0.0,0,0
27450,47497,2017-03-15,0.0,0,0
27451,47497,2017-03-29,0.0,0,0
27452,47497,2017-04-12,0.0,0,0
27453,47497,2017-04-26,0.0,0,0
27454,47497,2017-05-10,0.0,0,0
27455,47497,2017-05-24,0.0,0,0
27482,47502,2017-03-01,0.0,0,0
27483,47502,2017-03-15,0.0,0,0
27484,47502,2017-03-29,0.0,0,0
27485,47502,2017-04-12,0.0,0,0
27486,47502,2017-04-26,0.0,0,0
27487,47502,2017-05-10,0.0,0,0
27488,47502,2017-05-24,0.0,0,0
27515,47550,2017-03-01,0.0,0,0
27516,47550,2017-03-15,0.0,0,0
27517,47550,2017-03-29,0.0,0,0
27518,47550,2017-04-12,0.0,0,0
27519,47550,2017-04-26,0.0,0,0
27520,47550,2017-05-10,0.0,0,0
27521,47550,2017-05-24,2.0,0,0
27548,47552,2017-03-01,0.0,0,0
27549,47552,2017-03-15,0.0,0,0
27550,47552,2017-03-29,0.0,0,0
27551,47552,2017-04-12,0.0,0,0
27552,47552,2017-04-26,0.0,0,0
27553,47552,2017-05-10,0.0,0,0
27554,47552,2017-05-24,0.0,0,0
27581,47605,2017-03-01,2.0,0,0
27582,47605,2017-03-15,2.0,0,0
27583,47605,2017-03-29,0.0,0,1
27584,47605,2017-04-12,0.0,0,0
27585,47605,2017-04-26,0.0,0,0
27586,47605,2017-05-10,0.0,0,0
27587,47605,2017-05-24,0.0,0,0
27614,47606,2017-03-01,2.0,0,0
27615,47606,2017-03-15,0.0,0,0
27616,47606,2017-03-29,2.0,0,0
27617,47606,2017-04-12,0.0,0,0
27618,47606,2017-04-26,2.0,0,0
27619,47606,2017-05-10,1.0,0,1
27620,47606,2017-05-24,0.0,0,1
27647,47644,2017-03-01,0.0,0,0
27648,47644,2017-03-15,0.0,0,0
27649,47644,2017-03-29,0.0,0,0
27650,47644,2017-04-12,0.0,0,0
27651,47644,2017-04-26,0.0,0,0
27652,47644,2017-05-10,0.0,0,0
27653,47644,2017-05-24,0.0,0,0
27680,47671,2017-03-01,0.0,0,0
27681,47671,2017-03-15,0.0,0,0
27682,47671,2017-03-29,0.0,0,0
27683,47671,2017-04-12,0.0,0,0
27684,47671,2017-04-26,0.0,0,0
27685,47671,2017-05-10,0.0,0,0
27686,47671,2017-05-24,0.0,0,0
27713,47676,2017-03-01,1.0,0,0
27714,47676,2017-03-15,1.0,0,0
27715,47676,2017-03-29,3.0,1,0
27716,47676,2017-04-12,1.0,0,1
27717,47676,2017-04-26,1.0,0,1
27718,47676,2017-05-10,1.0,0,1
27719,47676,2017-05-24,0.0,0,1
27746,47689,2017-03-01,0.0,0,0
27747,47689,2017-03-15,0.0,0,0
27748,47689,2017-03-29,0.0,0,0
27749,47689,2017-04-12,0.0,0,0
27750,47689,2017-04-26,0.0,0,0
27751,47689,2017-05-10,0.0,0,0
27752,47689,2017-05-24,0.0,0,0
27779,47705,2017-03-01,0.0,0,0
27780,47705,2017-03-15,0.0,0,0
27781,47705,2017-03-29,0.0,0,0
27782,47705,2017-04-12,0.0,0,0
27783,47705,2017-04-26,0.0,0,0
27784,47705,2017-05-10,0.0,0,0
27785,47705,2017-05-24,0.0,0,0
27812,47838,2017-03-01,0.0,0,0
27813,47838,2017-03-15,0.0,0,0
27814,47838,2017-03-29,0.0,0,0
27815,47838,2017-04-12,0.0,0,0
27816,47838,2017-04-26,0.0,0,0
27817,47838,2017-05-10,0.0,0,0
27818,47838,2017-05-24,0.0,0,0
27845,47841,2017-03-01,0.0,0,0
27846,47841,2017-03-15,0.0,0,0
27847,47841,2017-03-29,0.0,0,0
27848,47841,2017-04-12,0.0,0,0
27849,47841,2017-04-26,0.0,0,0
27850,47841,2017-05-10,0.0,0,0
27851,47841,2017-05-24,0.0,0,0
27878,47862,2017-03-01,0.0,0,0
27879,47862,2017-03-15,0.0,0,0
27880,47862,2017-03-29,0.0,0,0
27881,47862,2017-04-12,0.0,0,0
27882,47862,2017-04-26,0.0,0,0
27883,47862,2017-05-10,0.0,0,0
27884,47862,2017-05-24,0.0,0,0
27911,47869,2017-03-01,0.0,0,0
27912,47869,2017-03-15,0.0,0,0
27913,47869,2017-03-29,0.0,0,0
27914,47869,2017-04-12,0.0,0,0
27915,47869,2017-04-26,0.0,0,0
27916,47869,2017-05-10,0.0,0,0
27917,47869,2017-05-24,0.0,0,0
27944,47875,2017-03-01,0.0,0,0
27945,47875,2017-03-15,1.0,0,0
27946,47875,2017-03-29,0.0,0,0
27947,47875,2017-04-12,0.0,0,0
27948,47875,2017-04-26,3.0,1,0
27949,47875,2017-05-10,0.0,0,1
27950,47875,2017-05-24,3.0,1,0
27977,47925,2017-03-01,0.0,0,0
27978,47925,2017-03-15,0.0,0,0
27979,47925,2017-03-29,0.0,0,0
27980,47925,2017-04-12,0.0,0,0
27981,47925,2017-04-26,0.0,0,0
27982,47925,2017-05-10,0.0,0,0
27983,47925,2017-05-24,0.0,0,0
28010,47966,2017-03-01,1.0,0,0
28011,47966,2017-03-15,0.0,0,0
28012,47966,2017-03-29,0.0,0,0
28013,47966,2017-04-12,0.0,0,0
28014,47966,2017-04-26,0.0,0,0
28015,47966,2017-05-10,0.0,0,0
28016,47966,2017-05-24,0.0,0,0
28043,48022,2017-03-01,0.0,0,0
28044,48022,2017-03-15,0.0,0,0
28045,48022,2017-03-29,0.0,0,0
28046,48022,2017-04-12,0.0,0,0
28047,48022,2017-04-26,0.0,0,0
28048,48022,2017-05-10,0.0,0,0
28049,48022,2017-05-24,1.0,0,0
28076,48025,2017-03-01,0.0,0,0
28077,48025,2017-03-15,1.0,0,0
28078,48025,2017-03-29,0.0,0,0
28079,48025,2017-04-12,0.0,0,0
28080,48025,2017-04-26,0.0,0,0
28081,48025,2017-05-10,0.0,0,0
28082,48025,2017-05-24,0.0,0,0
28109,48055,2017-03-01,0.0,0,0
28110,48055,2017-03-15,0.0,0,0
28111,48055,2017-03-29,0.0,0,0
28112,48055,2017-04-12,0.0,0,0
28113,48055,2017-04-26,0.0,0,0
28114,48055,2017-05-10,0.0,0,0
28115,48055,2017-05-24,0.0,0,0
28142,48065,2017-03-01,0.0,0,1
28143,48065,2017-03-15,1.0,0,1
28144,48065,2017-03-29,1.0,0,1
28145,48065,2017-04-12,2.0,0,1
28146,48065,2017-04-26,1.0,0,1
28147,48065,2017-05-10,0.0,0,1
28148,48065,2017-05-24,0.0,0,1
28175,48076,2017-03-01,0.0,0,0
28176,48076,2017-03-15,0.0,0,0
28177,48076,2017-03-29,1.0,0,0
28178,48076,2017-04-12,0.0,0,0
28179,48076,2017-04-26,0.0,0,0
28180,48076,2017-05-10,0.0,0,0
28181,48076,2017-05-24,0.0,0,0
28208,48149,2017-03-01,0.0,0,0
28209,48149,2017-03-15,0.0,0,0
28210,48149,2017-03-29,0.0,0,0
28211,48149,2017-04-12,0.0,0,0
28212,48149,2017-04-26,0.0,0,0
28213,48149,2017-05-10,0.0,0,0
28214,48149,2017-05-24,0.0,0,0
28241,48217,2017-03-01,0.0,0,0
28242,48217,2017-03-15,0.0,0,0
28243,48217,2017-03-29,0.0,0,0
28244,48217,2017-04-12,0.0,0,0
28245,48217,2017-04-26,0.0,0,0
28246,48217,2017-05-10,0.0,0,0
28247,48217,2017-05-24,0.0,0,0
28274,48228,2017-03-01,0.0,0,0
28275,48228,2017-03-15,0.0,0,0
28276,48228,2017-03-29,0.0,0,0
28277,48228,2017-04-12,0.0,0,0
